AliasName,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
CCSRACK_16_I.HART.Ch7SVStatus,CCSRACK:16:I.HART.CH7SVSTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch7TV,CCSRACK:16:I.HART.CH7TV,Float,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch7TVStatus,CCSRACK:16:I.HART.CH7TVSTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.Changed,CCSRACK:16:I.HART.CH0DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.Channel,CCSRACK:16:I.HART.CH0DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH0DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH0DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH0DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.CurrentFixed,CCSRACK:16:I.HART.CH0DEVICESTATUS.CURRENTFIXED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.CurrentSaturated,CCSRACK:16:I.HART.CH0DEVICESTATUS.CURRENTSATURATED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.DeviceVariableAlert,CCSRACK:16:I.HART.CH0DEVICESTATUS.DEVICEVARIABLEALERT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.ExtDeviceStatus,CCSRACK:16:I.HART.CH0DEVICESTATUS.EXTDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.Fail,CCSRACK:16:I.HART.CH0DEVICESTATUS.FAIL,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.FieldDeviceStatus,CCSRACK:16:I.HART.CH0DEVICESTATUS.FIELDDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.Init,CCSRACK:16:I.HART.CH0DEVICESTATUS.INIT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.MaintenanceRequired,CCSRACK:16:I.HART.CH0DEVICESTATUS.MAINTENANCEREQUIRED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.Malfunction,CCSRACK:16:I.HART.CH0DEVICESTATUS.MALFUNCTION,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.MoreStatus,CCSRACK:16:I.HART.CH0DEVICESTATUS.MORESTATUS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.MsgReady,CCSRACK:16:I.HART.CH0DEVICESTATUS.MSGREADY,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.PowerLow,CCSRACK:16:I.HART.CH0DEVICESTATUS.POWERLOW,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.PVOutOfLimits,CCSRACK:16:I.HART.CH0DEVICESTATUS.PVOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.ResponseCode,CCSRACK:16:I.HART.CH0DEVICESTATUS.RESPONSECODE,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch0DeviceStatus.VariableOutOfLimits,CCSRACK:16:I.HART.CH0DEVICESTATUS.VARIABLEOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.Changed,CCSRACK:16:I.HART.CH1DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.Channel,CCSRACK:16:I.HART.CH1DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH1DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH1DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH1DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.CurrentFixed,CCSRACK:16:I.HART.CH1DEVICESTATUS.CURRENTFIXED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.CurrentSaturated,CCSRACK:16:I.HART.CH1DEVICESTATUS.CURRENTSATURATED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.DeviceVariableAlert,CCSRACK:16:I.HART.CH1DEVICESTATUS.DEVICEVARIABLEALERT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.ExtDeviceStatus,CCSRACK:16:I.HART.CH1DEVICESTATUS.EXTDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.Fail,CCSRACK:16:I.HART.CH1DEVICESTATUS.FAIL,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.FieldDeviceStatus,CCSRACK:16:I.HART.CH1DEVICESTATUS.FIELDDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.Init,CCSRACK:16:I.HART.CH1DEVICESTATUS.INIT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.MaintenanceRequired,CCSRACK:16:I.HART.CH1DEVICESTATUS.MAINTENANCEREQUIRED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.Malfunction,CCSRACK:16:I.HART.CH1DEVICESTATUS.MALFUNCTION,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.MoreStatus,CCSRACK:16:I.HART.CH1DEVICESTATUS.MORESTATUS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.MsgReady,CCSRACK:16:I.HART.CH1DEVICESTATUS.MSGREADY,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.PowerLow,CCSRACK:16:I.HART.CH1DEVICESTATUS.POWERLOW,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.PVOutOfLimits,CCSRACK:16:I.HART.CH1DEVICESTATUS.PVOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.ResponseCode,CCSRACK:16:I.HART.CH1DEVICESTATUS.RESPONSECODE,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch1DeviceStatus.VariableOutOfLimits,CCSRACK:16:I.HART.CH1DEVICESTATUS.VARIABLEOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.Changed,CCSRACK:16:I.HART.CH2DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.Channel,CCSRACK:16:I.HART.CH2DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH2DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH2DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH2DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.CurrentFixed,CCSRACK:16:I.HART.CH2DEVICESTATUS.CURRENTFIXED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.CurrentSaturated,CCSRACK:16:I.HART.CH2DEVICESTATUS.CURRENTSATURATED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.DeviceVariableAlert,CCSRACK:16:I.HART.CH2DEVICESTATUS.DEVICEVARIABLEALERT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.ExtDeviceStatus,CCSRACK:16:I.HART.CH2DEVICESTATUS.EXTDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.Fail,CCSRACK:16:I.HART.CH2DEVICESTATUS.FAIL,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.FieldDeviceStatus,CCSRACK:16:I.HART.CH2DEVICESTATUS.FIELDDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.Init,CCSRACK:16:I.HART.CH2DEVICESTATUS.INIT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.MaintenanceRequired,CCSRACK:16:I.HART.CH2DEVICESTATUS.MAINTENANCEREQUIRED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.Malfunction,CCSRACK:16:I.HART.CH2DEVICESTATUS.MALFUNCTION,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.MoreStatus,CCSRACK:16:I.HART.CH2DEVICESTATUS.MORESTATUS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.MsgReady,CCSRACK:16:I.HART.CH2DEVICESTATUS.MSGREADY,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.PowerLow,CCSRACK:16:I.HART.CH2DEVICESTATUS.POWERLOW,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.PVOutOfLimits,CCSRACK:16:I.HART.CH2DEVICESTATUS.PVOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.ResponseCode,CCSRACK:16:I.HART.CH2DEVICESTATUS.RESPONSECODE,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch2DeviceStatus.VariableOutOfLimits,CCSRACK:16:I.HART.CH2DEVICESTATUS.VARIABLEOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.Changed,CCSRACK:16:I.HART.CH3DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.Channel,CCSRACK:16:I.HART.CH3DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH3DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH3DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH3DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.CurrentFixed,CCSRACK:16:I.HART.CH3DEVICESTATUS.CURRENTFIXED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.CurrentSaturated,CCSRACK:16:I.HART.CH3DEVICESTATUS.CURRENTSATURATED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.DeviceVariableAlert,CCSRACK:16:I.HART.CH3DEVICESTATUS.DEVICEVARIABLEALERT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.ExtDeviceStatus,CCSRACK:16:I.HART.CH3DEVICESTATUS.EXTDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.Fail,CCSRACK:16:I.HART.CH3DEVICESTATUS.FAIL,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.FieldDeviceStatus,CCSRACK:16:I.HART.CH3DEVICESTATUS.FIELDDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.Init,CCSRACK:16:I.HART.CH3DEVICESTATUS.INIT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.MaintenanceRequired,CCSRACK:16:I.HART.CH3DEVICESTATUS.MAINTENANCEREQUIRED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.Malfunction,CCSRACK:16:I.HART.CH3DEVICESTATUS.MALFUNCTION,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.MoreStatus,CCSRACK:16:I.HART.CH3DEVICESTATUS.MORESTATUS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.MsgReady,CCSRACK:16:I.HART.CH3DEVICESTATUS.MSGREADY,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.PowerLow,CCSRACK:16:I.HART.CH3DEVICESTATUS.POWERLOW,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.PVOutOfLimits,CCSRACK:16:I.HART.CH3DEVICESTATUS.PVOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.ResponseCode,CCSRACK:16:I.HART.CH3DEVICESTATUS.RESPONSECODE,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch3DeviceStatus.VariableOutOfLimits,CCSRACK:16:I.HART.CH3DEVICESTATUS.VARIABLEOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.Changed,CCSRACK:16:I.HART.CH4DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.Channel,CCSRACK:16:I.HART.CH4DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH4DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH4DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH4DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.CurrentFixed,CCSRACK:16:I.HART.CH4DEVICESTATUS.CURRENTFIXED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.CurrentSaturated,CCSRACK:16:I.HART.CH4DEVICESTATUS.CURRENTSATURATED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.DeviceVariableAlert,CCSRACK:16:I.HART.CH4DEVICESTATUS.DEVICEVARIABLEALERT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.ExtDeviceStatus,CCSRACK:16:I.HART.CH4DEVICESTATUS.EXTDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.Fail,CCSRACK:16:I.HART.CH4DEVICESTATUS.FAIL,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.FieldDeviceStatus,CCSRACK:16:I.HART.CH4DEVICESTATUS.FIELDDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.Init,CCSRACK:16:I.HART.CH4DEVICESTATUS.INIT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.MaintenanceRequired,CCSRACK:16:I.HART.CH4DEVICESTATUS.MAINTENANCEREQUIRED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.Malfunction,CCSRACK:16:I.HART.CH4DEVICESTATUS.MALFUNCTION,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.MoreStatus,CCSRACK:16:I.HART.CH4DEVICESTATUS.MORESTATUS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.MsgReady,CCSRACK:16:I.HART.CH4DEVICESTATUS.MSGREADY,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.PowerLow,CCSRACK:16:I.HART.CH4DEVICESTATUS.POWERLOW,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.PVOutOfLimits,CCSRACK:16:I.HART.CH4DEVICESTATUS.PVOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.ResponseCode,CCSRACK:16:I.HART.CH4DEVICESTATUS.RESPONSECODE,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch4DeviceStatus.VariableOutOfLimits,CCSRACK:16:I.HART.CH4DEVICESTATUS.VARIABLEOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.Changed,CCSRACK:16:I.HART.CH5DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.Channel,CCSRACK:16:I.HART.CH5DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH5DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH5DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH5DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.CurrentFixed,CCSRACK:16:I.HART.CH5DEVICESTATUS.CURRENTFIXED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.CurrentSaturated,CCSRACK:16:I.HART.CH5DEVICESTATUS.CURRENTSATURATED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.DeviceVariableAlert,CCSRACK:16:I.HART.CH5DEVICESTATUS.DEVICEVARIABLEALERT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.ExtDeviceStatus,CCSRACK:16:I.HART.CH5DEVICESTATUS.EXTDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.Fail,CCSRACK:16:I.HART.CH5DEVICESTATUS.FAIL,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.FieldDeviceStatus,CCSRACK:16:I.HART.CH5DEVICESTATUS.FIELDDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.Init,CCSRACK:16:I.HART.CH5DEVICESTATUS.INIT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.MaintenanceRequired,CCSRACK:16:I.HART.CH5DEVICESTATUS.MAINTENANCEREQUIRED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.Malfunction,CCSRACK:16:I.HART.CH5DEVICESTATUS.MALFUNCTION,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.MoreStatus,CCSRACK:16:I.HART.CH5DEVICESTATUS.MORESTATUS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.MsgReady,CCSRACK:16:I.HART.CH5DEVICESTATUS.MSGREADY,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.PowerLow,CCSRACK:16:I.HART.CH5DEVICESTATUS.POWERLOW,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.PVOutOfLimits,CCSRACK:16:I.HART.CH5DEVICESTATUS.PVOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.ResponseCode,CCSRACK:16:I.HART.CH5DEVICESTATUS.RESPONSECODE,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch5DeviceStatus.VariableOutOfLimits,CCSRACK:16:I.HART.CH5DEVICESTATUS.VARIABLEOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.Changed,CCSRACK:16:I.HART.CH6DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.Channel,CCSRACK:16:I.HART.CH6DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH6DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH6DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH6DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.CurrentFixed,CCSRACK:16:I.HART.CH6DEVICESTATUS.CURRENTFIXED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.CurrentSaturated,CCSRACK:16:I.HART.CH6DEVICESTATUS.CURRENTSATURATED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.DeviceVariableAlert,CCSRACK:16:I.HART.CH6DEVICESTATUS.DEVICEVARIABLEALERT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.ExtDeviceStatus,CCSRACK:16:I.HART.CH6DEVICESTATUS.EXTDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.Fail,CCSRACK:16:I.HART.CH6DEVICESTATUS.FAIL,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.FieldDeviceStatus,CCSRACK:16:I.HART.CH6DEVICESTATUS.FIELDDEVICESTATUS,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.Init,CCSRACK:16:I.HART.CH6DEVICESTATUS.INIT,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.MaintenanceRequired,CCSRACK:16:I.HART.CH6DEVICESTATUS.MAINTENANCEREQUIRED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.Malfunction,CCSRACK:16:I.HART.CH6DEVICESTATUS.MALFUNCTION,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.MoreStatus,CCSRACK:16:I.HART.CH6DEVICESTATUS.MORESTATUS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.MsgReady,CCSRACK:16:I.HART.CH6DEVICESTATUS.MSGREADY,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.PowerLow,CCSRACK:16:I.HART.CH6DEVICESTATUS.POWERLOW,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.PVOutOfLimits,CCSRACK:16:I.HART.CH6DEVICESTATUS.PVOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.ResponseCode,CCSRACK:16:I.HART.CH6DEVICESTATUS.RESPONSECODE,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch6DeviceStatus.VariableOutOfLimits,CCSRACK:16:I.HART.CH6DEVICESTATUS.VARIABLEOUTOFLIMITS,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch7DeviceStatus.Changed,CCSRACK:16:I.HART.CH7DEVICESTATUS.CHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch7DeviceStatus.Channel,CCSRACK:16:I.HART.CH7DEVICESTATUS.CHANNEL,Char,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch7DeviceStatus.ColdStart,CCSRACK:16:I.HART.CH7DEVICESTATUS.COLDSTART,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch7DeviceStatus.ConfigurationChanged,CCSRACK:16:I.HART.CH7DEVICESTATUS.CONFIGURATIONCHANGED,Boolean,1,R/W,100,,,,,,,,,,,
CCSRACK_16_I.HART.Ch7DeviceStatus.CurrentFault,CCSRACK:16:I.HART.CH7DEVICESTATUS.CURRENTFAULT,Boolean,1,R/W,100,,,,,,,,,,,
